launch_service_provider,mission,name,net,pad,rocket,status
SpaceX,SpX CRS-9,Falcon 9 Full Thrust | SpX CRS-9,07/18/2016 4:45 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,JCSAT-16,Falcon 9 Full Thrust | JCSAT-16,08/14/2016 5:26 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Amos 6 (Failure before launch),Falcon 9 Full Thrust | Amos 6 (Failure before launch),09/03/2016 7 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Failure
SpaceX,Iridium-1,Falcon 9 Full Thrust | Iridium-1,01/14/2017 5:54 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,SpX CRS-10,Falcon 9 Full Thrust | SpX CRS-10,02/19/2017 2:39 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Echostar 23,Falcon 9 Full Thrust | Echostar 23,03/16/2017 6 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,SES-10,Falcon 9 Full Thrust | SES-10,03/30/2017 10:27 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,NROL-76,Falcon 9 Full Thrust | NROL-76,05/01/2017 11:15 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Inmarsat-5 F4,Falcon 9 Full Thrust | Inmarsat-5 F4,05/15/2017 11:21 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,SpX CRS-11,Falcon 9 Full Thrust | SpX CRS-11,06/03/2017 9:07 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,BulgariaSat-1,Falcon 9 Full Thrust | BulgariaSat-1,06/23/2017 7:10 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Iridium-2,Falcon 9 Full Thrust | Iridium-2,06/25/2017 8:25 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,Intelsat 35e,Falcon 9 Full Thrust | Intelsat 35e,07/05/2017 11:38 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,SpX CRS-12,Falcon 9 Block 4 | SpX CRS-12,08/14/2017 4:31 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Formosat 5,Falcon 9 Full Thrust | Formosat 5,08/24/2017 6:51 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,OTV-5 (X-37B),Falcon 9 Block 4 | OTV-5 (X-37B),09/07/2017 2 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Iridium-3,Falcon 9 Block 4 | Iridium-3,10/09/2017 12:37 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,Echostar 105/SES-11,Falcon 9 Full Thrust | Echostar 105/SES-11,10/11/2017 10:53 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Koreasat 5A,Falcon 9 Block 4 | Koreasat 5A,10/30/2017 7:34 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,SpX CRS-13,Falcon 9 Full Thrust | SpX CRS-13,12/15/2017 3:36 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Iridium-4,Falcon 9 Full Thrust | Iridium-4,12/23/2017 1:27 a.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,Zuma,Falcon 9 Block 4 | Zuma,01/08/2018 1 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,GovSat (SES-16),Falcon 9 Full Thrust | GovSat (SES-16),01/31/2018 9:25 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Demo Flight 1 (Maiden Flight),Falcon Heavy | Demo (Test Flight),02/06/2018 8:45 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon Heavy,Launch Successful
SpaceX,"PAZ & Microsat-2a, Microsat-2b","Falcon 9 Full Thrust | PAZ & Microsat-2a, Microsat-2b",02/22/2018 2:17 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,Hispasat 30W-6 (Hispasat 1F),Falcon 9 Block 4 | Hispasat 30W-6 (Hispasat 1F),03/06/2018 5:33 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Iridium-5,Falcon 9 Block 4 | Iridium-5,03/30/2018 2:13 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,SpX CRS-14,Falcon 9 Block 4 | SpX CRS-14,04/02/2018 8:30 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,TESS (Transiting Exoplanet Survey Satellite),Falcon 9 Block 4 | TESS (Transiting Exoplanet Survey Satellite),04/18/2018 10:51 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Bangabandhu-1,Falcon 9 Block 5 | Bangabandhu-1,05/11/2018 8:14 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Iridium-6 & GRACE-FO,Falcon 9 Block 4 | Iridium-6 & GRACE-FO,05/22/2018 7:47 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,SES-12,Falcon 9 Block 4 | SES-12,06/04/2018 4:45 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,SpX CRS-15,Falcon 9 Block 4 | SpX CRS-15,06/29/2018 9:42 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Telstar 19 VANTAGE,Falcon 9 Block 5 | Telstar 19 VANTAGE,07/22/2018 5:50 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Iridium-7,Falcon 9 Block 5 | Iridium-7,07/25/2018 11:39 a.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,Merah Putih (Telkom-4),Falcon 9 Block 5 | Merah Putih (Telkom-4),08/07/2018 5:18 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Telstar 18 VANTAGE,Falcon 9 Block 5 | Telstar 18 VANTAGE,09/10/2018 4:45 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,SAOCOM 1A,Falcon 9 Block 5 | SAOCOM 1A,10/08/2018 2:21 a.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,Es'hail 2,Falcon 9 Block 5 | Es'hail 2,11/15/2018 8:46 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Spaceflight SSO-A,Falcon 9 Block 5 | Spaceflight SSO-A,12/03/2018 6:34 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,SpX CRS-16,Falcon 9 Block 5 | SpX CRS-16,12/05/2018 6:16 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,"GPS III SV01 ""Vespucci""",Falcon 9 Block 5 | GPS III SV01,12/23/2018 1:51 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Iridium-8,Falcon 9 Block 5 | Iridium-8,01/11/2019 3:31 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,"GTO-1 (Beresheet, S5)","Falcon 9 Block 5 | Nusantara Satu & GTO-1 (Beresheet, S5)",02/22/2019 1:45 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,SpaceX DM-1 (Demonstration Mission 1),Falcon 9 Block 5 | SpX-DM1 (Demonstration Mission 1),03/02/2019 7:49 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Arabsat-6A,Falcon Heavy | Arabsat-6A,04/11/2019 10:35 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon Heavy,Launch Successful
SpaceX,SpX CRS-17,Falcon 9 Block 5 | SpX CRS-17,05/04/2019 6:48 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink Demo,Falcon 9 Block 5 | Starlink Demo (0.9),05/24/2019 2:30 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,RADARSAT Constellation,Falcon 9 Block 5 | RADARSAT Constellation,06/12/2019 2:17 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,STP-2,Falcon Heavy | STP-2,06/25/2019 6:30 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon Heavy,Launch Successful
SpaceX,SpX CRS-18,Falcon 9 Block 5 | SpX CRS-18,07/25/2019 10:01 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starhopper 20m Hop,Starship Hopper | 20m Hop,07/26/2019 3:45 a.m.,"Launch Pad A | SpaceX Starbase, TX, USA",Starship Prototype,Launch Successful
SpaceX,Amos-17,Falcon 9 Block 5 | Amos-17,08/06/2019 11:23 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starhopper 150m Hop,Starship Hopper | 150m Hop,08/27/2019 10:02 p.m.,"Launch Pad A | SpaceX Starbase, TX, USA",Starship Prototype,Launch Successful
SpaceX,Starlink 1,Falcon 9 Block 5 | Starlink 1,11/11/2019 2:56 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,SpX CRS-19,Falcon 9 Block 5 | SpX CRS-19,12/05/2019 5:29 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,JCSAT-18/KACIFIC-1,Falcon 9 Block 5 | JCSAT-18/KACIFIC-1,12/17/2019 12:10 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 2,Falcon 9 Block 5 | Starlink 2,01/07/2020 2:19 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Crew Dragon In-Flight Abort Test,Falcon 9 Block 5 | Dragon In-Flight Abort Test,01/19/2020 3:30 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 3,Falcon 9 Block 5 | Starlink 3,01/29/2020 2:06 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 4,Falcon 9 Block 5 | Starlink 4,02/17/2020 3:05 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,SpX CRS-20,Falcon 9 Block 5 | SpX CRS-20,03/07/2020 4:50 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 5,Falcon 9 Block 5 | Starlink 5,03/18/2020 12:16 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 6,Falcon 9 Block 5 | Starlink 6,04/22/2020 7:30 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,SpX-DM2 (Demonstration Mission 2),Falcon 9 Block 5 | SpX-DM2 (Demonstration Mission 2),05/30/2020 7:22 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 7,Falcon 9 Block 5 | Starlink 7,06/04/2020 1:25 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 8,Falcon 9 Block 5 | Starlink 8,06/13/2020 9:21 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,"GPS III SV03 ""Columbus""",Falcon 9 Block 5 | GPS III SV03,06/30/2020 8:10 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,ANASIS-II,Falcon 9 Block 5 | ANASIS-II,07/20/2020 9:30 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starship SN5 150m Hop,Starship SN5 | 150m Hop,08/04/2020 11:57 p.m.,"Launch Pad A | SpaceX Starbase, TX, USA",Starship Prototype,Launch Successful
SpaceX,Starlink 9,Falcon 9 Block 5 | Starlink 9,08/07/2020 5:12 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 10,Falcon 9 Block 5 | Starlink 10,08/18/2020 2:31 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,SAOCOM 1B,Falcon 9 Block 5 | SAOCOM 1B,08/30/2020 11:18 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 11,Falcon 9 Block 5 | Starlink 11,09/03/2020 12:46 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,SN6 150m Hop,Starship SN6 | 150m Hop,09/03/2020 5:48 p.m.,"Launch Pad A | SpaceX Starbase, TX, USA",Starship Prototype,Launch Successful
SpaceX,Starlink 12,Falcon 9 Block 5 | Starlink 12,10/06/2020 11:29 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 13,Falcon 9 Block 5 | Starlink 13,10/18/2020 12:25 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 14,Falcon 9 Block 5 | Starlink 14,10/24/2020 3:31 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,"GPS III SV04 ""Sacagawea""",Falcon 9 Block 5 | GPS III SV04,11/05/2020 11:24 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Crew-1,Falcon 9 Block 5 | Crew-1,11/16/2020 12:27 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Sentinel-6 Michael Freilich (Sentinel-6A; Jason-CS),Falcon 9 Block 5 | Sentinel-6 Michael Freilich,11/21/2020 5:17 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,Starlink 15,Falcon 9 Block 5 | Starlink 15,11/25/2020 2:13 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Dragon CRS-2 SpX-21,Falcon 9 Block 5 | Dragon CRS-2 SpX-21,12/06/2020 4:17 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,SXM-7,Falcon 9 Block 5 | Sirius SXM-7,12/13/2020 5:30 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,NROL-108,Falcon 9 Block 5 | NROL-108,12/19/2020 2 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Türksat 5A,Falcon 9 Block 5 | Türksat 5A,01/08/2021 2:15 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 16,Falcon 9 Block 5 | Starlink 16,01/20/2021 1:02 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Transporter 1 (Dedicated SSO Rideshare),Falcon 9 Block 5 | Transporter 1 (Dedicated SSO Rideshare),01/24/2021 3 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 18,Falcon 9 Block 5 | Starlink 18,02/04/2021 6:19 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 19,Falcon 9 Block 5 | Starlink 19,02/16/2021 3:59 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,10 km Flight,Starship SN10 | 10 km Flight,03/03/2021 11:15 p.m.,"Launch Pad A | SpaceX Starbase, TX, USA",Starship Prototype,Launch Successful
SpaceX,Starlink 17,Falcon 9 Block 5 | Starlink 17,03/04/2021 8:24 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 20,Falcon 9 Block 5 | Starlink 20,03/11/2021 8:13 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 21,Falcon 9 Block 5 | Starlink 21,03/14/2021 10:01 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 22,Falcon 9 Block 5 | Starlink 22,03/24/2021 8:28 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,10 km Flight,Starship SN11 | 10 km Flight,03/30/2021 1 p.m.,"Launch Pad B | SpaceX Starbase, TX, USA",Starship Prototype,Launch Failure
SpaceX,Starlink 23,Falcon 9 Block 5 | Starlink 23,04/07/2021 4:34 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Crew-2,Falcon 9 Block 5 | Crew-2,04/23/2021 9:49 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 24,Falcon 9 Block 5 | Starlink 24,04/29/2021 3:44 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 25,Falcon 9 Block 5 | Starlink 25,05/04/2021 7:01 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,10 km Flight,Starship SN15 | 10 km Flight,05/05/2021 10:24 p.m.,"Launch Pad A | SpaceX Starbase, TX, USA",Starship Prototype,Launch Successful
SpaceX,Starlink 27,Falcon 9 Block 5 | Starlink 27,05/09/2021 6:42 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 26 & Rideshare,Falcon 9 Block 5 | Starlink 26,05/15/2021 10:56 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink 28,Falcon 9 Block 5 | Starlink 28,05/26/2021 6:59 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Dragon CRS-2 SpX-22,Falcon 9 Block 5 | Dragon CRS-2 SpX-22,06/03/2021 5:29 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,SXM-8,Falcon 9 Block 5 | Sirius SXM-8,06/06/2021 4:26 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,GPS III SV05,Falcon 9 Block 5 | GPS III SV05,06/17/2021 4:09 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Transporter 2 (Dedicated SSO Rideshare),Falcon 9 Block 5 | Transporter 2 (Dedicated SSO Rideshare),06/30/2021 7:31 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
SpaceX,Dragon CRS-2 SpX-23,Falcon 9 Block 5 | Dragon CRS-2 SpX-23,08/29/2021 7:14 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink Group 2-1,Falcon 9 Block 5 | Starlink Group 2-1,09/14/2021 3:55 a.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,Launch Successful
SpaceX,Inspiration4,Falcon 9 Block 5 | Inspiration4,09/16/2021 12:02 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Crew-3,Falcon 9 Block 5 | Crew-3,11/11/2021 2:03 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,Launch Successful
SpaceX,Starlink Group 4-1,Falcon 9 Block 5 | Starlink Group 4-1,11/13/2021 12:19 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
